TweetID,AuthorID,AuthorName,InReplyToUserID,InReplyToUsername,ReferencedTweetID,ReferencedTweetType,MentionsUsername,MentionsID,Verified
'1596299351428472833,'1429690547489284096,goatmj__,'1541636415389216768,RTBSports1,'1596294507900772354,replied_to,BLFactsRule,'221654816,False
'1596299351428472833,'1429690547489284096,goatmj__,'1541636415389216768,RTBSports1,'1596294507900772354,replied_to,BryanPosey9,'1397246233081786372,False
'1596299351428472833,'1429690547489284096,goatmj__,'1541636415389216768,RTBSports1,'1596294507900772354,replied_to,hoopz120wiz1,'1541295334214684672,False
'1596299351428472833,'1429690547489284096,goatmj__,'1541636415389216768,RTBSports1,'1596294507900772354,replied_to,morningstardj,'54116248,False
'1596299351428472833,'1429690547489284096,goatmj__,'1541636415389216768,RTBSports1,'1596294507900772354,replied_to,LeSteeler,'1001743527645208576,False
'1596299351428472833,'1429690547489284096,goatmj__,'1541636415389216768,RTBSports1,'1596294507900772354,replied_to,haolawyer1327,'1865680544,False
'1596299351428472833,'1429690547489284096,goatmj__,'1541636415389216768,RTBSports1,'1596294507900772354,replied_to,John99440330,'1258952998459490304,False
'1596299351428472833,'1429690547489284096,goatmj__,'1541636415389216768,RTBSports1,'1596294507900772354,replied_to,LyleSpencer18,'1465060289842335744,False
'1596299351428472833,'1429690547489284096,goatmj__,'1541636415389216768,RTBSports1,'1596294507900772354,replied_to,Niner4Life_IDC,'1441851065058545667,False
'1596299351428472833,'1429690547489284096,goatmj__,'1541636415389216768,RTBSports1,'1596294507900772354,replied_to,el_pureagua,'751611072952631296,False
'1596299351428472833,'1429690547489284096,goatmj__,'1541636415389216768,RTBSports1,'1596294507900772354,replied_to,Dudeydude54321,'1018583438046228480,False
'1596299351428472833,'1429690547489284096,goatmj__,'1541636415389216768,RTBSports1,'1596294507900772354,replied_to,BigChuckEdits,'1344369715,False
'1596299351428472833,'1429690547489284096,goatmj__,'1541636415389216768,RTBSports1,'1596294507900772354,replied_to,Jtorre24,'2472780516,False
'1596299351428472833,'1429690547489284096,goatmj__,'1541636415389216768,RTBSports1,'1596294507900772354,replied_to,RTHM007,'1313664543328022528,False
'1596299351428472833,'1429690547489284096,goatmj__,'1541636415389216768,RTBSports1,'1596294507900772354,replied_to,MrHah8,'1501958805659295753,False
'1596299351428472833,'1429690547489284096,goatmj__,'1541636415389216768,RTBSports1,'1596294507900772354,replied_to,andymickp,'863231918275411969,False
'1596299351428472833,'1429690547489284096,goatmj__,'1541636415389216768,RTBSports1,'1596294507900772354,replied_to,ArdSlimthug1126,'2549270503,False
'1596299351428472833,'1429690547489284096,goatmj__,'1541636415389216768,RTBSports1,'1596294507900772354,replied_to,BigHurt_23,'2731234678,False
'1596299351428472833,'1429690547489284096,goatmj__,'1541636415389216768,RTBSports1,'1596294507900772354,replied_to,JamesClips2,'1409686304011472898,False
'1596299351428472833,'1429690547489284096,goatmj__,'1541636415389216768,RTBSports1,'1596294507900772354,replied_to,Jumpman23,'198975780,False
'1596299351428472833,'1429690547489284096,goatmj__,'1541636415389216768,RTBSports1,'1596294507900772354,replied_to,KingJames,'23083404,False
'1596299351428472833,'1429690547489284096,goatmj__,'1541636415389216768,RTBSports1,'1596294507900772354,replied_to,chicagobulls,'16212685,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,John99440330,'1258952998459490304,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,ExecuteOrder623,'1282475791666880513,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,216SuperBrowns,'1452458896086421516,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,lewoysmithjr,'3293182800,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,ChrisARay,'902704300882722816,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,nbaking44,'338051833,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,TophySai,'1445909870151028736,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,MythNix,'1147677023390724096,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,YUMadBro808,'2307882770,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,Benzene21,'138817931,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,RTBSports1,'1541636415389216768,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,AirJordans2323,'1396918921492586503,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,FunFactsnStats,'2153850409,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,twinkie_hunter,'1463378910750523398,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,stickyfingersFR,'373472769,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,haiti4eva,'864193772971864064,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,GetMyShineOn,'1518515428208918528,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,wesleyH982,'952897686507843586,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,LBJgoat_talk,'1151918718643036160,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,BLFactsRule,'221654816,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,goatmj__,'1429690547489284096,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,PreKobeEra,'1362664912145641472,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,BryanPosey9,'1397246233081786372,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,hoopz120wiz1,'1541295334214684672,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,morningstardj,'54116248,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,LeSteeler,'1001743527645208576,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,haolawyer1327,'1865680544,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,LyleSpencer18,'1465060289842335744,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,Niner4Life_IDC,'1441851065058545667,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,el_pureagua,'751611072952631296,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,Dudeydude54321,'1018583438046228480,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,BigChuckEdits,'1344369715,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,Jtorre24,'2472780516,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,RTHM007,'1313664543328022528,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,MrHah8,'1501958805659295753,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,andymickp,'863231918275411969,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,ArdSlimthug1126,'2549270503,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,BigHurt_23,'2731234678,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,JamesClips2,'1409686304011472898,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,Jumpman23,'198975780,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,KingJames,'23083404,False
'1596299145031176192,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596286559162187789,replied_to,chicagobulls,'16212685,False
'1596299075472982016,'1502910199379730434,jennamoln7,'1420233630715154434,pabexpo,'1596287701564608512,replied_to,pabexpo,'1420233630715154434,False
'1596299075472982016,'1502910199379730434,jennamoln7,'1420233630715154434,pabexpo,'1596287701564608512,replied_to,KingJames,'23083404,False
'1596298296087425024,'1555971883367301121,Rentsdue__,'23083404,KingJames,'1595973917742870528,replied_to,KingJames,'23083404,False
'1596298099458248706,'1583482672269099008,LPuzner,'44196397,elonmusk,'1572989049631313921,quoted,elonmusk,'44196397,False
'1596298099458248706,'1583482672269099008,LPuzner,'44196397,elonmusk,'1572989049631313921,quoted,CNN,'759251,False
'1596298099458248706,'1583482672269099008,LPuzner,'44196397,elonmusk,'1572989049631313921,quoted,POTUS,'1349149096909668363,False
'1596298099458248706,'1583482672269099008,LPuzner,'44196397,elonmusk,'1572989049631313921,quoted,Israel,'52660746,False
'1596298099458248706,'1583482672269099008,LPuzner,'44196397,elonmusk,'1572989049631313921,quoted,10DowningStreet,'14224719,False
'1596298099458248706,'1583482672269099008,LPuzner,'44196397,elonmusk,'1572989049631313921,quoted,JLo,'85603854,False
'1596298099458248706,'1583482672269099008,LPuzner,'44196397,elonmusk,'1572989049631313921,quoted,ANAD_PAO,'1017405653185454080,False
'1596298099458248706,'1583482672269099008,LPuzner,'44196397,elonmusk,'1572989049631313921,quoted,britneyspears,'16409683,False
'1596298099458248706,'1583482672269099008,LPuzner,'44196397,elonmusk,'1572989049631313921,quoted,StephenKing,'2233154425,False
'1596298099458248706,'1583482672269099008,LPuzner,'44196397,elonmusk,'1572989049631313921,quoted,KingJames,'23083404,False
'1596298099458248706,'1583482672269099008,LPuzner,'44196397,elonmusk,'1572989049631313921,quoted,RoyalFamily,'36042554,False
'1596298099458248706,'1583482672269099008,LPuzner,'44196397,elonmusk,'1572989049631313921,quoted,kingsthings,'22685200,False
'1596298099458248706,'1583482672269099008,LPuzner,'44196397,elonmusk,'1572989049631313921,quoted,POTUS,'1349149096909668363,False
'1596298099458248706,'1583482672269099008,LPuzner,'44196397,elonmusk,'1572989049631313921,quoted,trpresidency,'272621942,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,DragonTadCooper,'1456071154762985477,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,RTBSports1,'1541636415389216768,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,goatmj__,'1429690547489284096,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,MythNix,'1147677023390724096,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,TiborMeyerDavid,'1586729688944283650,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,PreKobeEra,'1362664912145641472,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,ExecuteOrder623,'1282475791666880513,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,216SuperBrowns,'1452458896086421516,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,ChrisARay,'902704300882722816,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,nbaking44,'338051833,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,TophySai,'1445909870151028736,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,YUMadBro808,'2307882770,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,Benzene21,'138817931,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,AirJordans2323,'1396918921492586503,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,FunFactsnStats,'2153850409,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,twinkie_hunter,'1463378910750523398,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,stickyfingersFR,'373472769,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,haiti4eva,'864193772971864064,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,GetMyShineOn,'1518515428208918528,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,wesleyH982,'952897686507843586,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,LBJgoat_talk,'1151918718643036160,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,BLFactsRule,'221654816,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,BryanPosey9,'1397246233081786372,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,hoopz120wiz1,'1541295334214684672,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,morningstardj,'54116248,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,LeSteeler,'1001743527645208576,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,haolawyer1327,'1865680544,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,John99440330,'1258952998459490304,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,LyleSpencer18,'1465060289842335744,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,Niner4Life_IDC,'1441851065058545667,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,el_pureagua,'751611072952631296,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,Dudeydude54321,'1018583438046228480,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,BigChuckEdits,'1344369715,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,Jtorre24,'2472780516,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,RTHM007,'1313664543328022528,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,MrHah8,'1501958805659295753,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,andymickp,'863231918275411969,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,ArdSlimthug1126,'2549270503,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,BigHurt_23,'2731234678,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,JamesClips2,'1409686304011472898,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,Jumpman23,'198975780,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,KingJames,'23083404,False
'1596297807442612224,'3293182800,lewoysmithjr,'1456071154762985477,DragonTadCooper,'1596296965100371973,replied_to,chicagobulls,'16212685,False
'1596297729411805184,'1376877178533543938,KatBeck14,'23083404,KingJames,'1595973917742870528,replied_to,KingJames,'23083404,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,Dynamite1Og,'1471537246595690506,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,Mikalstands,'296686132,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,LouisFarrakhan,'273469546,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,kanyewest,'169686021,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,ADL,'19670226,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,rihanna,'79293791,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,KyrieIrving,'317370751,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,KingJames,'23083404,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,jprince713,'22412167,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,RocNation,'16380610,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,Diddy,'18220175,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,Drake,'27195114,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,xzibit,'18845207,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,YG,'29307032,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,RayJ,'23795109,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,TheRealMikeEpps,'38802447,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,icecube,'19671129,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,SnoopDogg,'3004231,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,Tip,'117778179,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,iamcardib,'866953267,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,Kaepernick7,'45055696,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,HenryLouisGates,'958435057,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,MeekMill,'20567939,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,common,'17169320,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,russwest44,'35982046,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,TooShort,'16658390,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,sommoresofunny,'252857045,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,NiaLong,'60257871,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,LibnOfCongress,'774337933893636096,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,SamuelLJackson,'75974281,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,chrisbrown,'119509520,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,ArsenioHall,'161456486,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,christuckerreal,'229943617,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,LilJon,'19272244,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,Usher,'40908929,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,Pharrell,'338084918,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,RichHomieQuan,'292359364,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,fatbellybella,'18278629,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,MarlonWayans,'24795163,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,JamesDeBarge,'142911775,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,JanetJackson,'52939106,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,SHAQ,'17461978,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,KevinHart4real,'23151437,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,MCHammer,'6273552,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,FloydMayweather,'42519612,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,realmartymar,'317522823,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,BishopNathanyel,'43887789,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,ADL,'19670226,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,splcenter,'65698096,False
'1596297480467255296,'237797211,GunShot2MyHead,'237797211,GunShot2MyHead,'1596183031249002496,replied_to,IUICOfficial,'1651116474,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,lewoysmithjr,'3293182800,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,RTBSports1,'1541636415389216768,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,goatmj__,'1429690547489284096,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,MythNix,'1147677023390724096,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,TiborMeyerDavid,'1586729688944283650,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,PreKobeEra,'1362664912145641472,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,ExecuteOrder623,'1282475791666880513,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,216SuperBrowns,'1452458896086421516,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,ChrisARay,'902704300882722816,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,nbaking44,'338051833,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,TophySai,'1445909870151028736,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,YUMadBro808,'2307882770,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,Benzene21,'138817931,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,AirJordans2323,'1396918921492586503,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,FunFactsnStats,'2153850409,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,twinkie_hunter,'1463378910750523398,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,stickyfingersFR,'373472769,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,haiti4eva,'864193772971864064,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,GetMyShineOn,'1518515428208918528,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,wesleyH982,'952897686507843586,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,LBJgoat_talk,'1151918718643036160,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,BLFactsRule,'221654816,False
